college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial,year
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,16521.0,20307.0,24386.0,24721.0,47212.0,18609.0,,0,0,0,0,0,1,0,2021
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,63832.0,75686.0,114025.0,71607.0,111813.0,,,0,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,32617.0,53221.0,,,114291.0,,,0,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,113035.0,,,,,,,1,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,35666.0,49028.0,62070.0,73790.0,103809.0,,,0,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,49628.0,78130.0,83402.0,,130266.0,,,0,0,0,0,1,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,69626.0,128592.0,,,,,,0,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,50639.0,60235.0,66532.0,77952.0,132328.0,,,0,0,0,0,0,0,0,2021
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,109235.0,118269.0,,,114931.0,,,0,1,0,0,1,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,34955.0,40891.0,40086.0,48650.0,65053.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,52340.0,79330.0,70940.0,118007.0,86058.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AO,AEROSPACE ENGINEERING,26002.0,47850.0,34777.0,,71436.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AU,AUTOMOBILE ENGINEERING,99051.0,130446.0,,,134921.0,,,0,0,0,0,1,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,82707.0,98576.0,130241.0,,,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,26747.0,31722.0,36666.0,45723.0,83192.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,37147.0,47306.0,62344.0,50871.0,112092.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,45985.0,55727.0,77170.0,,104106.0,,,0,0,0,0,1,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,FT,FASHION TECHNOLOGY,76447.0,91125.0,,,131021.0,,,0,0,0,0,1,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,30495.0,38554.0,40670.0,40013.0,56453.0,134315.0,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,81988.0,93464.0,,91850.0,132759.0,,,0,0,0,0,0,0,0,2021
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MZ,Mechatronics Engineering,61828.0,97289.0,71380.0,,78772.0,,,0,0,0,0,0,0,0,2021
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,116088.0,,,,,,,1,0,0,0,0,0,0,2021
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,109541.0,136203.0,,128509.0,134066.0,,,0,1,0,0,1,0,0,2021
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,127940.0,,,,,,,1,0,0,0,0,0,0,2021
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,2021
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,135068.0,,,,,,,1,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,2356.0,3923.0,4066.0,5574.0,18880.0,,,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL ENGINEERING,6202.0,8032.0,10719.0,11272.0,21156.0,79159.0,118451.0,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CH,CHEMICAL ENGINEERING,4807.0,6458.0,,4906.0,23658.0,45443.0,,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,404.0,915.0,1952.0,1578.0,9003.0,15750.0,16768.0,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1276.0,1573.0,3110.0,2348.0,10050.0,30829.0,,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,1971.0,2338.0,5030.0,2938.0,12630.0,44263.0,46459.0,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,1211.0,1509.0,2804.0,1741.0,10812.0,20862.0,39489.0,0,0,0,0,0,0,0,2021
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,3886.0,6155.0,9100.0,6312.0,23860.0,33396.0,84610.0,0,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,51841.0,68361.0,61050.0,54172.0,127002.0,,,0,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AO,AEROSPACE ENGINEERING,75922.0,134210.0,87465.0,,106830.0,95415.0,,0,1,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,67967.0,98787.0,80380.0,,126684.0,,,0,1,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,84464.0,,,,,,,1,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CH,CHEMICAL ENGINEERING,97430.0,107876.0,,110992.0,129015.0,,,0,1,0,0,1,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,53875.0,71993.0,82374.0,60763.0,113746.0,128860.0,,0,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,77902.0,95150.0,,,132113.0,,,0,0,0,0,1,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,89365.0,134635.0,,,109465.0,,,0,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,52971.0,74615.0,85934.0,71287.0,115620.0,129028.0,,0,0,0,0,0,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,118637.0,123240.0,,,131052.0,,,0,1,0,0,1,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MU,MECHANICAL AND AUTOMATION ENGINEERING,113743.0,122761.0,115884.0,,136550.0,135940.0,,0,1,0,0,1,0,0,2021
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MZ,Mechatronics Engineering,94481.0,133512.0,,,111540.0,,,0,1,0,0,1,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,9104.0,13468.0,19074.0,17121.0,58931.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,11859.0,14586.0,21857.0,20023.0,65044.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BT,BIO TECHNOLOGY,13768.0,23922.0,56409.0,24738.0,80327.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL ENGINEERING,61637.0,97393.0,96252.0,96991.0,126853.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CH,CHEMICAL ENGINEERING,39834.0,47859.0,68932.0,56398.0,120608.0,58692.0,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,5224.0,8179.0,11499.0,6116.0,32333.0,64401.0,130803.0,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13769.0,15404.0,24259.0,16720.0,58662.0,89126.0,,0,0,0,0,0,1,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,29961.0,39523.0,65952.0,48035.0,116524.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,37963.0,45023.0,66733.0,52311.0,100186.0,,,0,0,0,0,0,0,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,9704.0,13079.0,16009.0,13430.0,52471.0,83764.0,,0,0,0,0,0,1,0,2021
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,51671.0,70404.0,89655.0,59305.0,131917.0,65892.0,,0,0,0,0,0,1,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,,,,,,,,0,0,0,0,0,0,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,130763.0,135512.0,134145.0,,,,,0,1,1,0,0,0,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,135736.0,,,,,,,0,0,0,0,0,0,0,2021
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,98022.0,113893.0,106034.0,,135305.0,,,0,0,0,0,1,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,,,,,,,,0,0,0,0,0,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,96573.0,134078.0,126584.0,105343.0,132341.0,,,0,1,0,1,1,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133012.0,,,,,,,1,0,0,0,0,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,129767.0,,,,,,,1,0,0,0,0,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,84848.0,,,,,,,1,0,0,0,0,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,96343.0,122172.0,,115043.0,134161.0,,,0,0,0,0,1,0,0,2021
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,111765.0,,,,,,,1,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AE,AERONAUTICAL ENGINEERING,135221.0,,,,,,,0,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AG,Agricultural Engineering,85763.0,,,,123025.0,,132142.0,0,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,109029.0,128881.0,,116556.0,126396.0,110666.0,,0,1,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL ENGINEERING,79483.0,,,,,,,1,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,52537.0,76890.0,77599.0,104825.0,98224.0,,,0,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,95292.0,131958.0,,121784.0,129583.0,,,0,1,0,1,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,131548.0,134772.0,,,136792.0,,,0,1,0,0,1,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,FD,FOOD TECHNOLOGY,77146.0,123667.0,111108.0,,135779.0,,,0,1,0,0,1,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,65616.0,82952.0,70941.0,68712.0,96357.0,,,0,0,0,0,0,0,0,2021
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,135243.0,,,,,,,1,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,19895.0,24810.0,35165.0,,74340.0,,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CO,COMPUTER AND COMMUNICATION ENGINEERING,25432.0,29195.0,45190.0,35350.0,92515.0,,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,14762.0,18991.0,31139.0,15093.0,64457.0,135009.0,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22927.0,28294.0,43311.0,31756.0,85949.0,,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,33208.0,43385.0,,49290.0,112273.0,,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,18922.0,21465.0,33177.0,22076.0,77199.0,,,0,0,0,0,0,0,0,2021
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,59840.0,68882.0,66576.0,80445.0,105650.0,,,0,0,0,0,0,0,0,2021
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,46407.0,73276.0,75744.0,58758.0,99453.0,,,0,0,0,0,0,0,0,2021
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,78440.0,121858.0,112510.0,100609.0,135675.0,129650.0,,0,0,0,1,0,0,0,2021
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,119310.0,135598.0,,,,,,0,1,0,0,0,0,0,2021
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,55627.0,77366.0,65020.0,68179.0,112316.0,,,0,0,0,0,0,0,0,2021
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,122128.0,128982.0,134127.0,,134513.0,,,0,1,1,0,1,0,0,2021
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,,,,,,,,0,0,0,0,0,0,0,2021
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,133828.0,,,,,,,1,0,0,0,0,0,0,2021
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,77648.0,,,,,,,1,0,0,0,0,0,0,2021
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,2021
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,126873.0,,,,,,,1,0,0,0,0,0,0,2021
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,85284.0,,,,,,,1,0,0,0,0,0,0,2021
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,105350.0,,,,,,,1,0,0,0,0,0,0,2021
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,78235.0,,,,,,,1,0,0,0,0,0,0,2021
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,2021
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,5053.0,7071.0,10359.0,9235.0,29800.0,87699.0,107103.0,0,0,0,0,0,0,0,2021
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,7757.0,14220.0,19256.0,16174.0,69769.0,85719.0,,0,0,0,0,0,0,0,2021
