college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,43898,62440,,52761,129991,,,0,0,0,0,0,0,0
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,29477,39133,53606,50943,92465,,,0,0,0,0,0,0,0
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39365,52808,68597,58752,146288,148459,,0,0,0,0,0,1,0
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,34602,49542,45519,49755,103246,91940,130660,0,0,0,0,0,0,0
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,80829,105380,,128246,147612,,,0,1,0,1,1,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,54193,65559,92586,81256,127412,,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),60900,81845,87750,90778,125119,,86605,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,75984,151787,83098,112463,154780,,,0,1,0,0,1,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,63147,78347,79504,83032,139452,,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,46839,61871,101597,63587,106764,146234,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,64290,79318,97490,84484,150732,69863,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83114,112147,,104795,,,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,54061,68782,65965,76337,100176,,,0,0,0,0,0,0,0
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CHENGALPET,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),64436,81887,90022,97172,125557,,,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,21214,31763,22273,48326,67284,57419,,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,114637,127091,,115845,126776,,,0,1,0,1,1,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,11697,20444,13609,27527,49782,111784,,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26762,38140,36064,52733,99898,118146,,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,47420,63001,60691,84615,149885,153945,149847,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,18047,24776,26227,32327,65525,57379,,0,0,0,0,0,0,0
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CHENNAI,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,71207,141151,120246,127389,144889,,,0,1,1,0,1,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,60824,86660,129860,69443,,,,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,63086,82182,,109752,91360,,,0,0,0,0,1,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,35751,69819,110812,76363,92686,,,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,69868,101874,136055,102891,133733,,,0,0,0,0,1,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136696,,,,,,,1,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,56368,81348,75142,64839,102513,,,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,75054,,,,,,,1,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,29200,48969,36252,48582,92858,,,0,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,51639,90800,75692,97799,133619,,,0,0,0,0,1,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AO,AEROSPACE ENGINEERING,41263,84984,49739,92942,124220,,,0,0,0,0,1,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AU,AUTOMOBILE ENGINEERING,95602,,,152539,,,,0,0,0,1,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,135092,,,,,,,1,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,30134,45129,55752,48747,89511,,,0,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39439,52592,82509,53718,148238,,,0,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,52410,74391,,88275,,,,0,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,FT,FASHION TECHNOLOGY,124579,,,,,,,1,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,38247,48370,49605,43711,95535,,,0,0,0,0,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,87941,114370,,130340,,,,0,1,0,1,0,0,0
1311,"K C G College of Technology, Karappakkam, Chennai 600096",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MZ,Mechatronics Engineering,76935,93484,,99859,,147885,,0,0,0,0,0,0,0
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,155817,,,,,,,1,0,0,0,0,0,0
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,134301,155451,,135727,155951,,,0,1,0,1,1,0,0
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,153934,,,,,,,1,0,0,0,0,0,0
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,152240,,,,,,,1,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,4296,5885,4588,9111,25945,108726,,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL  ENGINEERING,10125,14294,18512,19654,36504,57768,,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CH,CHEMICAL  ENGINEERING,7884,9559,12927,14505,41370,57264,,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,597,945,1803,2422,11100,29900,14217,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1283,1634,2470,3678,14023,28884,26274,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2324,2893,5149,6300,21352,51939,28090,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,1180,1515,2448,3550,13057,32723,41013,0,0,0,0,0,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,MECHANICAL ENGINEERING,5441,8100,10428,11830,33266,64891,,0,0,0,0,0,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,66702,89827,88676,104302,143742,,,0,0,0,0,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AO,AEROSPACE ENGINEERING,81062,126933,135985,151526,118994,,,0,1,0,1,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,84000,148205,,138445,149746,,,0,1,0,1,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,139986,,,,,,,1,0,0,0,0,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CH,CHEMICAL  ENGINEERING,69292,148064,84808,154909,149670,,,0,1,0,1,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,62060,92872,86821,94267,145567,137929,143924,0,0,0,0,0,1,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,82837,104713,103434,105935,148202,,,0,0,0,0,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92339,131234,,143009,152253,,,0,0,0,0,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,53134,81468,83317,69756,124085,155829,,0,0,0,0,0,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,143778,,,148520,149420,,,0,0,0,1,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MU,MECHANICAL AND AUTOMATION ENGINEERING,109755,152101,,155797,154112,149555,,0,1,0,1,1,0,0
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MZ,Mechatronics Engineering,112650,153056,126879,150837,152350,,,0,1,1,1,1,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15999,25617,49699,26530,81786,,128491,0,0,0,0,0,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,22242,30393,32493,37949,116761,,,0,0,0,0,0,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BT,BIO TECHNOLOGY,29584,48425,30247,70449,76568,,,0,0,0,0,0,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL  ENGINEERING,92962,131000,,132161,98243,,,0,1,0,1,1,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CH,CHEMICAL  ENGINEERING,46916,69367,148486,130954,132340,,,0,0,1,1,1,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,7593,10979,11749,14818,47259,114086,91788,0,0,0,0,0,1,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14395,24449,21532,32617,75815,130397,77026,0,0,0,0,0,1,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,32993,54911,64154,56539,122964,,,0,0,0,0,1,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,44589,54212,79526,73577,145356,,,0,0,0,0,1,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,12413,20592,16730,21267,62817,,113456,0,0,0,0,0,0,0
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,MECHANICAL ENGINEERING,70734,150371,120898,146910,126775,,,0,1,0,1,1,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,153190,,,,155704,,,0,0,0,0,1,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,95097,,,,,,,1,0,0,0,0,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,129832,132695,,144896,149584,,,0,1,0,1,0,0,0
1318,"T.J Institute of Technology, Karapakkam, Chennai - 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136884,,,155579,,,,0,0,0,1,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,125867,154033,,154622,149015,,,0,1,0,1,1,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150060,,,,,,,1,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,99563,153040,,124779,150747,,,0,1,0,1,1,0,0
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,79635,107974,110471,106943,109400,,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AE,AERONAUTICAL ENGINEERING,150992,,,,,,,1,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AG,AGRICULTURAL ENGINEERING,155952,,,,,,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,93777,123256,,148801,134577,,,0,1,0,1,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,CIVIL  ENGINEERING,145055,,,,,,,1,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,67943,106231,102179,98473,129663,,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,90846,118833,118328,125030,153132,,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130873,140112,148842,154088,,,,0,1,1,1,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,FD,FOOD TECHNOLOGY,136757,,152631,138089,151306,,,0,0,1,1,1,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,56944,77303,69792,91564,102122,137030,,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,ME,MECHANICAL ENGINEERING,151605,,,,,,,1,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CHENGALPET,SELF FINANCING COLLEGES TIER 1,SC,Computer Science and Engineering (Cyber Security),82850,102283,93607,129598,143639,,146533,0,0,0,0,1,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24894,34774,48430,47431,94842,,,0,0,0,0,0,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CO,COMPUTER AND  COMMUNICATION ENGINEERING,26848,36014,48090,36924,100067,,,0,0,0,0,0,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,17167,26932,43108,38752,70604,153755,128081,0,0,0,0,0,1,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26731,36551,57651,46911,96342,144066,,0,0,0,0,0,1,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,31121,44688,60499,59721,145130,,,0,0,0,0,1,0,0
