year,college_code,college_name,district,college_type,branch_code,branch_name,cutoff_oc,cutoff_bc,cutoff_bcm,cutoff_mbc,cutoff_sc,cutoff_sca,cutoff_st,cutoff_oc_partial,cutoff_bc_partial,cutoff_bcm_partial,cutoff_mbc_partial,cutoff_sc_partial,cutoff_sca_partial,cutoff_st_partial,rank_oc,rank_bc,rank_bcm,rank_mbc,rank_sc,rank_sca,rank_st,rank_oc_partial,rank_bc_partial,rank_bcm_partial,rank_mbc_partial,rank_sc_partial,rank_sca_partial,rank_st_partial
2021,1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,191.36,190.0,188.275,188.99,179.545,159.365,151.0,0,0,0,0,0,0,0,5053.0,7071.0,10359.0,9235.0,29800.0,87699.0,107103.0,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,BM,BIO MEDICAL ENGINEERING,189.76,186.23,183.915,185.285,165.709999999999,160.095,,0,0,0,0,0,0,0,7757.0,14220.0,19256.0,16174.0,69769.0,85719.0,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,189.81,189.23,187.0,186.93,174.845,162.0,,0,0,0,0,0,0,0,7705.0,8651.0,12641.0,12973.0,42733.0,80582.0,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,CE,Civil Engineering,180.19,179.5,,,168.9,,,0,0,0,0,0,0,0,28094.0,29947.0,,,60215.0,,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,193.095,190.955,189.0,192.91,179.265,170.68,,0,0,0,0,0,0,0,2689.0,5722.0,9127.0,3065.0,30624.0,54888.0,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,189.76,188.65,185.5,185.67,176.239999999999,173.385,,0,0,0,0,0,0,0,7753.0,9637.0,15629.0,15328.0,38741.0,46977.0,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,EE,Electrical and Electronics Engineering,187.935,186.72,185.0,184.535,174.76,,,0,0,0,0,0,0,0,11090.0,13284.0,16803.0,17663.0,42935.0,,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,190.465,190.0,188.935,,177.549999999999,170.405,,0,0,0,0,0,0,0,6431.0,7038.0,9291.0,,35026.0,55728.0,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,ME,Mechanical Engineering,185.0,182.64,180.5,182.954999999999,167.01,,,0,0,0,0,0,0,0,16649.0,22033.0,27323.0,21408.0,65737.0,,,0,0,0,0,0,0,0
2021,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 1,MZ,Mechatronics Engineering,187.579999999999,186.019999999999,184.36,184.9,172.96,,,0,0,0,0,0,0,0,11568.0,14537.0,18168.0,17007.0,48263.0,,,0,0,0,0,0,0,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,115.999999999999,,,,,,,0,0,0,0,0,0,0,134671.0,,,,,,,0,0,0,0,0,0,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CH,CHEMICAL ENGINEERING,122.47,,,,,,,1,0,0,0,0,0,0,133463.0,,,,,,,1,0,0,0,0,0,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,168.15,157.835,151.3,144.209999999999,151.095,156.85,,0,0,1,0,1,1,0,62397.0,91639.0,106435.0,118352.0,106865.0,94080.0,,0,0,1,0,1,1,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.02,145.635,,153.43,132.835,97.0,,0,0,0,0,1,1,0,93565.0,116323.0,,102105.0,129212.0,135924.0,,0,0,0,0,1,1,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,149.25,119.5,,,97.0,83.0,,0,1,0,0,1,0,0,110356.0,134140.0,,,135922.0,136685.0,,0,1,0,0,1,0,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,169.065,163.0,,156.71,146.97,,,0,0,0,0,0,0,0,59642.0,77545.0,,94386.0,114287.0,,,0,0,0,0,0,0,0
2021,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,124.705,,,,,,,1,0,0,0,0,0,0,132745.0,,,,,,,1,0,0,0,0,0,0
2021,1402,"Annai Teresa College of Engineering, Thirunavalur, Kallakkurichi District 607204",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,146.33,,,,82.0,80.5,,0,0,0,0,0,0,0,115270.0,,,,136774.0,136868.0,,0,0,0,0,0,0,0
2021,1402,"Annai Teresa College of Engineering, Thirunavalur, Kallakkurichi District 607204",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97.25,,,,,,,1,0,0,0,0,0,0,135904.0,,,,,,,1,0,0,0,0,0,0
2021,1402,"Annai Teresa College of Engineering, Thirunavalur, Kallakkurichi District 607204",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,110.0,,,,,,,1,0,0,0,0,0,0,135245.0,,,,,,,1,0,0,0,0,0,0
2021,1402,"Annai Teresa College of Engineering, Thirunavalur, Kallakkurichi District 607204",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,128.274999999999,,,,,,,1,0,0,0,0,0,0,131466.0,,,,,,,1,0,0,0,0,0,0
2021,1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,167.329999999999,155.0,156.135,163.725,122.274999999999,,,0,0,0,0,0,0,0,64859.0,98544.0,95826.0,75481.0,133497.0,,,0,0,0,0,0,0,0
2021,1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,168.38,160.315,153.955,155.285,147.275,,,0,0,0,0,0,0,0,61750.0,85165.0,100996.0,97859.0,113744.0,,,0,0,0,0,0,0,0
2021,1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,153.615,118.5,,,110.5,,,0,1,0,0,1,0,0,101620.0,134306.0,,,135227.0,,,0,1,0,0,1,0,0
2021,1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,147.13,125.615,,,139.11,,,0,1,0,0,1,0,0,113960.0,132453.0,,,124251.0,,,0,1,0,0,1,0,0
2021,1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,148.275,133.5,,,,,,0,1,0,0,0,0,0,112071.0,128779.0,,,,,,0,1,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,148.585,,,,,,,1,0,0,0,0,0,0,111521.0,,,,,,,1,0,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,163.75,137.44,,146.0,131.275,,,0,0,0,0,1,0,0,75435.0,125889.0,,115763.0,130110.0,,,0,0,0,0,1,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.045,145.045,145.275,,,,,0,1,0,0,0,0,0,115660.0,117176.0,116882.0,,,,,0,1,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,141.955,,,,,,,1,0,0,0,0,0,0,121321.0,,,,,,,1,0,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,150.64,,,,,,,1,0,0,0,0,0,0,107710.0,,,,,,,1,0,0,0,0,0,0
2021,1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CHENGALPET,SELF FINANCING COLLEGES TIER 3,MR,MARINE ENGINEERING,144.42,,,,141.325,,,0,0,0,0,1,0,0,118115.0,,,,121963.0,,,0,0,0,0,1,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,141.0,136.5,,,,,,0,1,0,0,0,0,0,122286.0,126620.0,,,,,,0,1,0,0,0,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,169.269999999999,156.955,158.845,157.14,120.24,,,0,0,0,0,0,0,0,59071.0,93898.0,88988.0,93311.0,133975.0,,,0,0,0,0,0,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.04,118.5,142.78,128.1,140.0,,,0,0,0,1,1,0,0,88428.0,134295.0,120252.0,131526.0,123341.0,,,0,0,0,1,1,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,154.739999999999,125.5,,,,,,0,1,0,0,0,0,0,99175.0,132518.0,,,,,,0,1,0,0,0,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,168.355,157.54,158.26,153.09,120.0,,,0,0,0,0,0,0,0,61814.0,92307.0,90521.0,102742.0,134038.0,,,0,0,0,0,0,0,0
2021,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,134.045,118.475,127.265,100.5,85.0,,,0,1,1,1,1,0,0,128406.0,134330.0,131846.0,135755.0,136541.0,,,0,1,1,1,1,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,167.9,158.625,166.01,138.0,146.0,,,0,0,0,0,0,0,0,63204.0,89504.0,68762.0,125389.0,115718.0,,,0,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,AU,AUTOMOBILE ENGINEERING,129.47,,,,,,,1,0,0,0,0,0,0,130956.0,,,,,,,1,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,163.45,124.53,,161.5,153.735,,,0,1,0,0,0,0,0,76315.0,132783.0,,81982.0,101397.0,,,0,1,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,175.184999999999,126.0,165.365,,167.755,,,0,0,0,0,0,0,0,41703.0,132290.0,70806.0,,63614.0,,,0,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,122.815,,,,,,,1,0,0,0,0,0,0,133364.0,,,,,,,1,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,169.075,162.08,162.815,168.425,136.815,,,0,0,0,0,0,0,0,59579.0,80245.0,78144.0,61618.0,126414.0,,,0,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.56,134.12,,149.0,135.045,,,0,0,0,0,0,0,0,89679.0,128373.0,,110759.0,127695.0,,,0,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,150.0,,,,139.825,,,0,0,0,0,1,0,0,108878.0,,,,123578.0,,,0,0,0,0,1,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,135.67,,,,,,,1,0,0,0,0,0,0,127263.0,,,,,,,1,0,0,0,0,0,0
2021,1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CHENGALPET,SELF FINANCING COLLEGES TIER 3,RM,ROBOTICS AND AUTOMATION,132.99,,,,,,,1,0,0,0,0,0,0,129143.0,,,,,,,1,0,0,0,0,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,146.2,,,,114.0,,,0,0,0,0,1,0,0,115457.0,,,,134909.0,,,0,0,0,0,1,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,143.245,113.5,138.46,,91.0,,,0,1,1,0,1,0,0,119613.0,134972.0,124966.0,,136208.0,,,0,1,1,0,1,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,120.475,,,,,,,1,0,0,0,0,0,0,133943.0,,,,,,,1,0,0,0,0,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,161.93,119.0,,161.22,98.0,143.475,,0,0,0,0,1,1,0,80772.0,134223.0,,82685.0,135850.0,119358.0,,0,0,0,0,1,1,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,,,,,,,0,0,0,0,0,0,0,129078.0,,,,,,,0,0,0,0,0,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,126.354999999999,,,,,,,1,0,0,0,0,0,0,132175.0,,,,,,,1,0,0,0,0,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,154.49,126.915,,147.329999999999,118.67,,,0,0,0,0,1,0,0,99826.0,131992.0,,113648.0,134271.0,,,0,0,0,0,1,0,0
2021,1411,"Madha Engineering College, Kundrathur, Chennai 600069",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,83.0,,,,,,,1,0,0,0,0,0,0,136676.0,,,,,,,1,0,0,0,0,0,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,166.175,138.89,142.955,124.705,132.75,136.33,,0,1,0,0,0,1,0,68341.0,124529.0,120047.0,132740.0,129262.0,126764.0,,0,1,0,0,0,1,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.18,135.42,122.0,,135.19,,,0,1,1,0,1,0,0,110480.0,127486.0,133603.0,,127603.0,,,0,1,1,0,1,0,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,152.065,,,122.574999999999,130.53,,,0,0,0,1,1,0,0,104858.0,,,133402.0,130422.0,,,0,0,0,1,1,0,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,161.85,100.0,131.955,,128.47,,,0,1,0,0,1,0,0,80968.0,135766.0,129755.0,,131406.0,,,0,1,0,0,1,0,0
2021,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",VILUPPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,133.1,,,,87.5,,,0,0,0,0,1,0,0,129022.0,,,,136392.0,,,0,0,0,0,1,0,0
2021,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,174.0,170.725,164.655,167.5,145.67,,,0,0,0,0,0,0,0,45214.0,54753.0,72856.0,64378.0,116295.0,,,0,0,0,0,0,0,0
2021,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,177.315,174.605,157.97,175.825,153.275,,,0,0,0,0,0,0,0,35765.0,43355.0,91321.0,39968.0,102377.0,,,0,0,0,0,0,0,0
2021,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.76,168.0,127.1,168.13,123.329999999999,,,0,0,0,0,0,0,0,51733.0,62875.0,131891.0,62445.0,133207.0,,,0,0,0,0,0,0,0
2021,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,167.295,163.56,144.109999999999,166.415,150.255,,,0,0,0,0,0,0,0,64962.0,75856.0,118459.0,67666.0,108430.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,158.68,142.24,145.715,,155.04,,,0,0,0,0,0,0,0,89369.0,120917.0,116202.0,,98395.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,175.91,173.8,172.285,169.475,160.0,,,0,0,0,0,0,0,0,39745.0,45706.0,50193.0,58487.0,86083.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.725,155.165,130.78,157.715,134.7,,,0,0,0,0,0,0,0,69706.0,98125.0,130329.0,91909.0,127992.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,162.295,147.33,,,119.035,,,0,0,0,0,0,0,0,79695.0,113662.0,,,134195.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,173.5,169.185,145.3,169.635,155.525,,,0,0,0,0,0,0,0,46569.0,59300.0,116854.0,57948.0,97254.0,,,0,0,0,0,0,0,0
2021,1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,160.24,136.42,138.815,,132.695,,,0,0,0,0,1,0,0,85321.0,126711.0,124595.0,,129287.0,,,0,0,0,0,1,0,0
2021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,88.5,,,,,,,0,0,0,0,0,0,0,136353.0,,,,,,,0,0,0,0,0,0,0
2021,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,156.285,117.67,,148.215,124.55,,148.13,0,0,0,0,1,0,0,95481.0,134445.0,,112185.0,132777.0,,112306.0,0,0,0,0,1,0,0
2021,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2021,1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,187.5,185.9,181.35,186.0,168.46,,141.0,0,0,0,0,0,0,0,11885.0,14961.0,25238.0,14651.0,61524.0,,122325.0,0,0,0,0,0,0,0
2021,1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,186.7,185.359999999999,184.095,185.665,164.755,,,0,0,0,0,0,0,0,13320.0,16025.0,18681.0,15330.0,72605.0,,,0,0,0,0,0,0,0
2021,1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CE,Civil Engineering,173.35,164.5,161.095,165.185,149.535,,,0,0,0,0,0,0,0,47058.0,73300.0,82965.0,71306.0,109786.0,,,0,0,0,0,0,0,0
2021,1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),183.0,181.0,177.395,181.075,166.67,167.5,,0,0,0,0,0,1,0,21248.0,26139.0,35529.0,25834.0,66819.0,64289.0,,0,0,0,0,0,1,0
2021,1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",CHENGALPET,SELF FINANCING COLLEGES TIER 1,CS,Computer Science and Engineering,190.525,189.0,186.815,190.0,175.394999999999,147.4,,0,0,0,0,0,0,0,6135.0,9220.0,13141.0,6986.0,41212.0,113566.0,,0,0,0,0,0,0,0
